conversation_id,conversation_title,conversation_source,message_index,No.,created_at_jst,role,type,content,score,feedback,source,matched_sources
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,6,1679,2026-01-06 10:01:07,assistant,text,"ホテルアンビア松風閣は、焼津を代表する観光ホテルで、駿河湾を望む海抜80mの断崖絶壁にそびえ立つ立地にあります。全客室がオーシャンビューで、富士山と駿河湾の絶景を楽しめます。地下1,500mから湧き出た塩化物泉の温泉、焼津の海産物を活かした懐石料理が味わえる料亭「美咲」、定期的に開催されるディナーショーなど、宿泊だけでなく日帰りでも十分に満喫できるホテルです。",0.94921875,,llm,"[{""type"": ""link"", ""name"": ""https://yaidara.jp/hobby/hot-spring/7314""}, {""type"": ""link"", ""name"": ""https://yaidara.jp/facility/7037""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/photo/1254""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,7,1680,2026-01-06 10:01:07,assistant,text,ホテルアンビア松風閣で特に興味のあることはありますか？,,,,[]
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,8,1681,2026-01-06 10:07:12,user,text,焼津グランドホテルについて,,,,
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,9,1682,2026-01-06 10:07:22,assistant,text,"焼津グランドホテルについてご説明します。

**焼津グランドホテル**は、駿河湾と富士山の絶景を一望するオールインクルーシブ・リゾートです。

## 主な特徴

**🏨 オールインクルーシブ・リゾート**
- 美酒美食をはじめ、屋内外でのアクティビティやホテルイベント等が全て宿泊料金に含まれています
- ストレスフリーな滞在をお楽しみいただけます

**🌊 ロケーション**
- 駿河湾と富士山の絶景を一望できる立地
- 天気が良い日には伊豆半島も見渡せます

**🎯 充実したアクティビティ**
- 屋内外での様々なアクティビティが用意されています
- ホテルイベントも定期的に開催されています

## 基本情報

| 項目 | 内容 |
|------|------|
| 住所 | 〒425-0012 静岡県焼津市浜当目1489 |
| 電話番号 | 054-627-1121 |
| 予約センター営業時間 | 9時30分～18時 |
| 駐車場 | あり（施設独自の駐車場） |
| バリアフリー | 身障者用駐車場有り、車イスでの入店可能、多目的トイレあり |
| 公式ホームページ | [https://www.sn-hotels.com/ygh/](https://www.sn-hotels.com/ygh/) |

## 休館日

- 1月15日～1月17日
- 4月8日～4月10日
- 5月6日～5月10日
- 7月9日～7月11日

※ランチ営業の休業日については、公式ホームページをご参照ください

## アクセス

**🚗 車の場合**
- 東名焼津ICから約10分
- 新東名焼津岡部ICから約20分

焼津グランドホテルは、駿河湾と富士山の絶景を楽しめるオールインクルーシブ・リゾートです。宿泊料金に美食、アクティビティ、ホテルイベントが全て含まれているため、追加費用を気にせずにリラックスした滞在ができます。",0.9140625,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1934""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2630""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2102""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1852""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1661""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,10,1683,2026-01-06 10:07:22,assistant,text,焼津グランドホテルについて、他にご質問はありますか？,0.9140625,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1934""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2630""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2102""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1852""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1661""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,11,1684,2026-01-06 10:07:22,assistant,text,焼津グランドホテルについて、他にご質問はありますか？,,,,[]
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,12,1685,2026-01-06 10:09:56,user,text,亀の井ホテル焼津について,,,,
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,13,1686,2026-01-06 10:10:05,assistant,text,"亀の井ホテル焼津についてご説明します。

**亀の井ホテル焼津**は、駿河湾を見下ろす高台に位置する温泉ホテルです。

## 主な特徴

**🏨 ロケーション**
- 駿河湾を見下ろす高台の温泉ホテル
- 眼下には駿河湾や市街の夜景をお楽しみいただけます

**♨️ 温泉**
- 焼津温泉を引湯
- 神経痛や疲労回復に効果があります

**🍽️ お食事**
- 焼津ミナミマグロをはじめ、地元食材や旬の食材を使用した会席料理をご用意
- 新鮮な海の幸を堪能できます

**🛁 日帰り入浴**
- 営業時間：11:00～15:00（最終受付14:00）
- 毎週水曜日は休業いたします

## 基本情報

| 項目 | 内容 |
|------|------|
| 住所 | 〒425-8533 静岡県焼津市浜当目1375-2 |
| 電話番号 | 054-627-0661 |
| チェックイン | 15:00～ |
| チェックアウト | ～10:00 |
| 駐車場 | あり（施設独自の駐車場） |
| バリアフリー | 身障者用駐車場有り、車イスでの入店可能、車イストイレあり |
| 公式ホームページ | [https://kamenoi-hotels.com/yaizu/](https://kamenoi-hotels.com/yaizu/) |

亀の井ホテル焼津は、駿河湾の絶景と焼津温泉、そして地元の新鮮な海の幸を活かした会席料理が特徴のホテルです。日帰り入浴も可能なので、宿泊しなくても温泉と景色を楽しむことができます。",0.89453125,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/?search_element_1%5B%5D=58&s_keyword_2=&csp=search_add&feadvns_max_line_3=3&fe_form_no=3""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay/""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1694""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1373""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1852""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1661""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2630""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,14,1687,2026-01-06 10:10:05,assistant,text,亀の井ホテル焼津について、他にご質問はありますか？,0.89453125,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/?search_element_1%5B%5D=58&s_keyword_2=&csp=search_add&feadvns_max_line_3=3&fe_form_no=3""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay/""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1694""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1373""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1852""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1661""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2630""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,15,1688,2026-01-06 10:10:05,assistant,text,亀の井ホテル焼津について、他にご質問はありますか？,,,,[]
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,16,1689,2026-01-06 10:14:08,user,text,ホテルテトラリゾート静岡やいづについて,,,,
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,17,1690,2026-01-06 10:14:20,assistant,text,"ホテルテトラリゾート静岡やいづについてご説明します。

**ホテルテトラリゾート静岡やいづ**は、展望大浴場、屋外プール、バーベキューコーナーが併設された、充実した施設が特徴のリゾートホテルです。

## 主な特徴

**🏨 ロケーション**
- お部屋からは富士山や駿河湾の眺めを楽しむことができます
- 素敵な休日をお過ごしいただけます

**🛁 展望大浴場**
- 富士山や駿河湾を眺めながら入浴できます

**🏊 屋外プール**
- 季節限定で営業（夏季）
- ファミリーにも人気です

**🍖 バーベキューコーナー**
- グループや家族での利用に最適
- 焼津の海の幸を活かしたBBQが楽しめます

**🅿️ 無料駐車場・インターネット**
- 駐車場ならびにインターネット接続は無料でご利用いただけます

## 宿泊料金（季節によって変動）

| プラン | 平日 | 土日祝 |
|--------|------|--------|
| 2食付き | 12,000円～/人 | 14,000円～/人 |
| 朝食のみ | 9,000円～/人 | 11,000円～/人 |
| 素泊まり | 7,000円～/人 | 9,000円～/人 |

## 日帰り入浴

- **営業時間**：15:00～20:00（最終受付19:00）
- **料金**：お1人様500円
- **タオル貸し出し**：200円

## 基本情報

| 項目 | 内容 |
|------|------|
| 住所 | 静岡県焼津市田尻北1631-5 |
| 電話番号 | [054-624-3308](tel:054-624-3308) |
| 休業日 | 年中無休 |
| 駐車場 | あり（施設独自の駐車場） |
| 公式ホームページ | [https://yaizu.e-tetora.com/](https://yaizu.e-tetora.com/) |

## 焼津駅からの送迎サービス

- 焼津駅への送迎サービスを行っております
- **完全予約制**となっておりますので、お電話でのご予約をお願いいたします

ホテルテトラリゾート静岡やいづは、展望大浴場、屋外プール、バーベキューコーナーなど、充実した施設が特徴です。富士山と駿河湾の眺めを楽しみながら、リラックスした滞在ができます。日帰り入浴も可能なので、気軽に利用することもできます。",0.90625,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/6256""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay/""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1827""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1934""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,18,1691,2026-01-06 10:14:20,assistant,text,ホテルテトラリゾート静岡やいづについて、他にご質問はありますか？,0.90625,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/6256""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay/""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1827""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1934""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,19,1692,2026-01-06 10:14:20,assistant,text,ホテルテトラリゾート静岡やいづについて、他にご質問はありますか？,,,,[]
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,20,1693,2026-01-06 10:19:07,user,text,くれたけイン焼津駅前について,,,,
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,21,1694,2026-01-06 10:19:18,assistant,text,"くれたけイン焼津駅前についてご説明します。

**くれたけイン焼津駅前**は、JR焼津駅北口からスキップ30秒の好立地にあるビジネスホテルです。

## 主な特徴

**🏨 アクセス**
- JR焼津駅北口からスキップ30秒
- 焼津観光やビジネスの拠点として最適です

**🛏️ サービス**
- フルタイム24時間のフロント対応
- 無料Wi-Fi完備
- 朝食バイキング無料
- 男女別浴場完備

**🅿️ 駐車場**
- 無料駐車場50台完備

**♨️ 日帰り入浴**
- 「焼津温泉」の日帰り入浴が可能です
- **営業時間**：16:00～18:00（毎日）
- **料金**：500円（タオルレンタル +200円）

## 基本情報

| 項目 | 内容 |
|------|------|
| 施設名 | くれたけイン焼津駅前 |
| 電話番号 | [054-620-0011](tel:054-620-0011) |
| 住所 | 〒425-0028　静岡県焼津市駅北1-2-2 |
| 営業時間 | 24時間営業 |
| 休業日 | 年中無休 |
| 駐車場 | あり（施設独自の駐車場） |
| バリアフリー | 身障者用駐車場有り、車イスでの入店可能、車イストイレあり、多目的トイレあり |
| ホームページ | [https://kuretake-inn.com/hotel/yaizu-station](https://kuretake-inn.com/hotel/yaizu-station) |

くれたけイン焼津駅前は、駅から徒歩30秒という抜群のアクセスが特徴です。24時間営業で、朝食バイキング無料、無料駐車場50台完備など、ビジネスや観光に便利なサービスが充実しています。焼津温泉の日帰り入浴も可能です。",0.91796875,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay/""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1310""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2339""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2743""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1769""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,22,1695,2026-01-06 10:19:18,assistant,text,くれたけイン焼津駅前について、他にご質問はありますか？,0.91796875,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay/""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1310""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2339""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2743""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1769""}]"
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,23,1696,2026-01-06 10:19:18,assistant,text,くれたけイン焼津駅前について、他にご質問はありますか？,,,,[]
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,24,1697,2026-01-06 10:30:39,user,text,ホテルセレクトイン焼津駅前について,,,,
ed01e7bf-1ada-40a9-a620-88ebecf300ca,ホテルアンビア松風閣についての会話,Playground,25,1698,2026-01-06 10:30:48,assistant,text,"ホテルセレクトイン焼津駅前についてご説明します。

**ホテルセレクトイン焼津駅前**は、焼津駅南口から徒歩2分の好立地にあるビジネスホテルです。

## 主な特徴

**🏨 アクセス**
- 焼津駅南口から徒歩2分
- 焼津港も近く、ビジネスや焼津観光の拠点として最適です

**🅿️ 駐車場**
- 施設独自の駐車場あり

## 基本情報

| 項目 | 内容 |
|------|------|
| 施設名 | ホテルセレクトイン焼津駅前 |
| 電話番号 | [054-627-3436](tel:054-627-3436) |
| 住所 | 〒425-0027　静岡県焼津市栄町2-3-5 |
| 営業時間 | 24時間営業 |
| 休業日 | なし |
| 駐車場 | あり（施設独自の駐車場） |
| バリアフリー | なし |
| ホームページ | [https://select-hotels.jp/yaizu/](https://select-hotels.jp/yaizu/) |

ホテルセレクトイン焼津駅前は、焼津駅南口から徒歩2分という便利な立地が特徴です。焼津港も近いため、ビジネスや焼津観光の拠点として利用できます。ホテルセレクトイン焼津駅前について、他にご質問はありますか？",0.88671875,,llm,"[{""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1769""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/stay/""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2743""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/2339""}, {""type"": ""link"", ""name"": ""https://www.yaizu.gr.jp/spot/1310""}]"
